parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers,norm_key
143371,NEGOTIABLE INSTRUMENTS,146217,PARTIES AND LIABILITIES,0,3,145532=LIABILITIES OF PARTIES,1,LIABILITIE PARTIE
143371,NEGOTIABLE INSTRUMENTS,146224,PARTIES AND LIABILITY,0,37,145552=LIABILITY OF PARTIES,1,LIABILITY PARTIE
143371,NEGOTIABLE INSTRUMENTS,145611,LIABILITY ON INSTRUMENTS,0,1,145613=LIABILITY ON THE INSTRUMENT,1,INSTRUMENT LIABILITY
143371,NEGOTIABLE INSTRUMENTS,145674,MATURITY AND PRESENTMENT,0,1,146687=PRESENTMENT AND MATURITY,1,MATURITY PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,146989,REQUIREMENTS FOR NEGOTIABILITY,1,12,145724=NEGOTIABILITY REQUIREMENTS,1,NEGOTIABILITY REQUIREMENT
143371,NEGOTIABLE INSTRUMENTS,145752,NEGOTIATION AND TRANSFER,0,119,147340=TRANSFER AND NEGOTIATION,1,NEGOTIATION TRANSFER
143371,NEGOTIABLE INSTRUMENTS,146052,NEGOTIATION OF INSTRUMENTS,0,6,146059=NEGOTIATION OF THE INSTRUMENT,1,INSTRUMENT NEGOTIATION
143371,NEGOTIABLE INSTRUMENTS,146305,PARTIES AND LIABILITY ON INSTRUMENTS,0,3,146313=PARTIES AND LIABILITY ON THE INSTRUMENT,1,INSTRUMENT LIABILITY PARTIE
143371,NEGOTIABLE INSTRUMENTS,146745,PRESENTMENT FOR PAYMENT,0,50,146551=PAYMENT AND PRESENTMENT;146717=PRESENTMENT AND PAYMENT,2,PAYMENT PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,147164,TERMS AND CONDITIONS OF PAYMENT,0,2,146568=PAYMENT TERMS AND CONDITIONS,1,CONDITION PAYMENT TERM
143371,NEGOTIABLE INSTRUMENTS,146736,PRESENTMENT FOR ACCEPTANCE,0,7,146649=PRESENTMENT AND ACCEPTANCE,1,ACCEPTANCE PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,146677,PRESENTMENT AND DEMAND FOR PAYMENT,0,2,146680=PRESENTMENT AND DEMAND OF PAYMENT,1,DEMAND PAYMENT PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,146705,PRESENTMENT AND NOTICE OF DISHONOR,0,7,"146851=PRESENTMENT, DISHONOR, AND NOTICE;146869=PRESENTMENT, NOTICE, AND DISHONOR",2,DISHONOR NOTICE PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,146836,PRESENTMENT FOR PAYMENT OR ACCEPTANCE,0,2,"146839=PRESENTMENT, ACCEPTANCE, AND PAYMENT",1,ACCEPTANCE PAYMENT PRESENTMENT
143371,NEGOTIABLE INSTRUMENTS,146864,"PRESENTMENT, NOTICE OF DISHONOR, AND PROTEST",0,2,"146889=PRESENTMENT, PROTEST, AND NOTICE OF DISHONOR",1,DISHONOR NOTICE PRESENTMENT PROTEST
143371,NEGOTIABLE INSTRUMENTS,146874,"PRESENTMENT, NOTICE, AND PROTEST",0,3,"146884=PRESENTMENT, PROTEST, AND NOTICE",1,NOTICE PRESENTMENT PROTEST
143371,NEGOTIABLE INSTRUMENTS,147015,REQUISITES AND VALIDITY,0,2,147024=REQUISITES OF VALIDITY,1,REQUISITE VALIDITY
143371,NEGOTIABLE INSTRUMENTS,147021,REQUISITES OF NEGOTIABILITY,0,1,147018=REQUISITES FOR NEGOTIABILITY,1,NEGOTIABILITY REQUISITE
143372,ACCEPTANCE,143394,EFFECT OF ACCEPTANCE,1,1,143398=EFFECTS OF ACCEPTANCE,1,ACCEPTANCE EFFECT
143372,ACCEPTANCE,143424,QUALIFIED ACCEPTANCE,3,4,143429=QUALIFIED ACCEPTANCES,1,ACCEPTANCE QUALIFIED
143433,VERBAL ACCEPTANCE,143437,CONDITIONS TO VERBAL ACCEPTANCE,1,0,143436=CONDITIONS FOR VERBAL ACCEPTANCE,1,ACCEPTANCE CONDITION VERBAL
143556,BANKS AND COLLECTION AGENTS,143563,DUTIES OF COLLECTING BANK,0,2,143561=COLLECTING BANK DUTIES,1,BANK COLLECTING DUTIE
143576,BILLS AND NOTES,143619,DISHONOR AND NOTICE,0,3,143741=NOTICE OF DISHONOR,1,DISHONOR NOTICE
143576,BILLS AND NOTES,143629,DISHONOR AND PRESENTMENT,0,1,143770=PRESENTMENT AND DISHONOR,1,DISHONOR PRESENTMENT
143576,BILLS AND NOTES,143648,ESSENTIAL REQUISITES AND FORM,0,1,143665=FORM AND ESSENTIAL REQUISITES,1,ESSENTIAL FORM REQUISITE
143833,BILLS OF EXCHANGE,143834,ACCEPTANCE,5,89,144020=ACCEPTANCES,1,ACCEPTANCE
143833,BILLS OF EXCHANGE,144092,FOREIGN AND INLAND BILLS,0,2,144136=INLAND AND FOREIGN BILLS,1,BILL FOREIGN INLAND
143833,BILLS OF EXCHANGE,144102,FORM AND INTERPRETATION,0,1,144138=INTERPRETATION AND FORM,1,FORM INTERPRETATION
143833,BILLS OF EXCHANGE,144153,LIABILITY OF PARTIES,0,1,144150=LIABILITY AND PARTIES;144169=PARTIES AND LIABILITY,2,LIABILITY PARTIE
143833,BILLS OF EXCHANGE,144283,RIGHTS AND LIABILITIES OF PARTIES,0,2,144177=PARTIES' RIGHTS AND LIABILITIES,1,LIABILITIE PARTIE RIGHT
143833,BILLS OF EXCHANGE,144205,PRESENTMENT FOR ACCEPTANCE,1,47,144193=PRESENTMENT AND ACCEPTANCE,1,ACCEPTANCE PRESENTMENT
143834,ACCEPTANCE,143858,ACCEPTANCE ON SEPARATE PAPER,3,0,143960=SEPARATE PAPER ACCEPTANCE,1,ACCEPTANCE PAPER SEPARATE
143834,ACCEPTANCE,143939,PROMISE TO ACCEPT,1,3,143944=PROMISES TO ACCEPT,1,ACCEPT PROMISE
143834,ACCEPTANCE,143954,QUALIFIED ACCEPTANCE,1,1,143956=QUALIFIED ACCEPTANCES,1,ACCEPTANCE QUALIFIED
144205,PRESENTMENT FOR ACCEPTANCE,144212,CONDITIONAL ACCEPTANCE,0,1,144214=CONDITIONAL ACCEPTANCES,1,ACCEPTANCE CONDITIONAL
144205,PRESENTMENT FOR ACCEPTANCE,144259,TIME OF PRESENTMENT,2,1,144258=TIME FOR PRESENTMENT,1,PRESENTMENT TIME
144331,BILLS OF EXCHANGE AND PROMISSORY NOTES,144348,DISTINCTION BETWEEN BILLS AND NOTES,1,0,144349=DISTINCTIONS BETWEEN BILLS AND NOTES,1,BETWEEN BILL DISTINCTION NOTE
144393,BILLS OF LADING,144399,INDORSEMENTS,0,2,144397=INDORSEMENT,1,INDORSEMENT
144427,"BILLS, NOTES, AND CHEQUES",144441,NOTICE OF DISHONOR,0,2,144428=DISHONOR AND NOTICE,1,DISHONOR NOTICE
144503,CHECKS,144513,CERTIFICATION AND ACCEPTANCE,1,0,144504=ACCEPTANCE AND CERTIFICATION,1,ACCEPTANCE CERTIFICATION
144503,CHECKS,144517,CERTIFICATION OF CHECKS,1,2,144515=CERTIFICATION OF CHECK,1,CERTIFICATION CHECK
144503,CHECKS,144541,PRESENTMENT AND PAYMENT,0,1,144543=PRESENTMENT FOR PAYMENT,1,PAYMENT PRESENTMENT
144585,CONSIDERATION,144611,PARTIAL FAILURE OR WANT OF CONSIDERATION,1,0,144614=PARTIAL WANT OR FAILURE OF CONSIDERATION,1,CONSIDERATION FAILURE PARTIAL WANT
144598,ILLEGAL CONSIDERATION,144599,CONSIDERATION ILLEGAL BY STATUTE,1,0,144600=CONSIDERATIONS ILLEGAL BY STATUTE,1,CONSIDERATION ILLEGAL STATUTE
145000,FORMAL REQUISITES OF BILLS AND NOTES,145026,PAYEE DESIGNATION,0,1,145010=DESIGNATION OF PAYEE,1,DESIGNATION PAYEE
145124,HOLDER IN DUE COURSE,145196,NOTICE OF DEFENSES,0,1,145176=DEFENSES AND NOTICE,1,DEFENSE NOTICE
145124,HOLDER IN DUE COURSE,145195,NOTICE OF DEFECTS OR DEFENSES,1,0,145199=NOTICE OF DEFENSES AND DEFECTS;145203=NOTICE OF DEFENSES OR DEFECTS,2,DEFECT DEFENSE NOTICE
145124,HOLDER IN DUE COURSE,145218,RIGHTS OF A BONA FIDE HOLDER,1,0,145219=RIGHTS OF BONA FIDE HOLDER,1,BONA FIDE HOLDER RIGHT
145334,HOLDERS AND TRANSFEREES,145355,HOLDER IN DUE COURSE,0,4,145363=HOLDERS IN DUE COURSE,1,COURSE DUE HOLDER
145386,INDORSEMENT,145388,BLANK INDORSEMENT,1,2,145409=INDORSEMENT IN BLANK,1,BLANK INDORSEMENT
145386,INDORSEMENT,145404,FORM AND VARIETIES OF INDORSEMENT,1,0,145405=FORMS AND VARIETIES OF INDORSEMENT,1,FORM INDORSEMENT VARIETIE
145386,INDORSEMENT,145415,INDORSER LIABILITY,1,0,145422=LIABILITY OF INDORSERS,1,INDORSER LIABILITY
145450,INDORSEMENT AND TRANSFER,145453,AGENCY INDORSEMENT,0,1,145455=AGENCY INDORSEMENTS,1,AGENCY INDORSEMENT
145450,INDORSEMENT AND TRANSFER,145465,INDORSER LIABILITY,0,2,145472=LIABILITY OF INDORSER,1,INDORSER LIABILITY
145450,INDORSEMENT AND TRANSFER,145474,QUALIFIED INDORSEMENT,1,0,145475=QUALIFIED INDORSEMENTS,1,INDORSEMENT QUALIFIED
145540,FORGED SIGNATURES,145541,ADOPTION OF FORGED SIGNATURE,1,0,145542=ADOPTION OF FORGED SIGNATURES,1,ADOPTION FORGED SIGNATURE
145552,LIABILITY OF PARTIES,145567,INDORSER LIABILITY,0,2,145585=LIABILITY OF INDORSERS,1,INDORSER LIABILITY
145628,MAKING OF THE INSTRUMENT,145638,CAPACITY OF PARTIES,0,4,145662=PARTIES AND CAPACITY,1,CAPACITY PARTIE
145752,NEGOTIATION AND TRANSFER,145773,ALTERATION OF INSTRUMENTS,0,3,145771=ALTERATION OF INSTRUMENT,1,ALTERATION INSTRUMENT
145752,NEGOTIATION AND TRANSFER,145791,BONA FIDE HOLDER,0,1,145795=BONA FIDE HOLDERS,1,BONA FIDE HOLDER
145752,NEGOTIATION AND TRANSFER,145804,CASE LAW INTERPRETATION,1,0,145805=CASE LAW INTERPRETATIONS,1,CASE INTERPRETATION LAW
145752,NEGOTIATION AND TRANSFER,145935,NOTICE OF DISHONOR,0,6,145845=DISHONOR AND NOTICE,1,DISHONOR NOTICE
145752,NEGOTIATION AND TRANSFER,145887,INDORSEMENT,0,17,145914=INDORSEMENTS,1,INDORSEMENT
145752,NEGOTIATION AND TRANSFER,146023,RIGHTS OF HOLDER,0,1,146028=RIGHTS OF HOLDERS,1,HOLDER RIGHT
146107,PARTIES AND CAPACITY,146108,ADOPTED AND FICTITIOUS NAMES,1,0,146140=FICTITIOUS AND ADOPTED NAMES,1,ADOPTED FICTITIOU NAME
146107,PARTIES AND CAPACITY,146136,DISQUALIFIED PERSONS,0,2,146177=PERSONS DISQUALIFIED,1,DISQUALIFIED PERSON
146224,PARTIES AND LIABILITY,146242,ACCOMMODATION PARTIES AND SURETIES,0,1,146301=SURETIES AND ACCOMMODATION PARTIES,1,ACCOMMODATION PARTIE SURETIE
146224,PARTIES AND LIABILITY,146295,PRINCIPAL-AGENT RELATIONSHIPS,0,1,146291=PRINCIPAL AND AGENT RELATIONSHIP,1,AGENT PRINCIPAL RELATIONSHIP
146381,PARTIES TO INSTRUMENTS,146384,PAYEE,1,0,146385=PAYEES,1,PAYEE
146576,PRESENTMENT,146609,PRESENTMENT FOR ACCEPTANCE AND PAYMENT,1,0,146608=PRESENTMENT FOR ACCEPTANCE AND FOR PAYMENT;146624=PRESENTMENT FOR PAYMENT OR ACCEPTANCE,2,ACCEPTANCE PAYMENT PRESENTMENT
146576,PRESENTMENT,146643,TIME OF PRESENTMENT,1,3,146639=TIME FOR PRESENTMENT,1,PRESENTMENT TIME
146745,PRESENTMENT FOR PAYMENT,146824,TIME FOR PRESENTMENT,0,3,146828=TIME OF PRESENTMENT,1,PRESENTMENT TIME
146793,PLACE OF PRESENTMENT,146796,INSTRUMENT PAYABLE AT ALTERNATIVE PLACES,1,0,146797=INSTRUMENTS PAYABLE AT ALTERNATIVE PLACES,1,ALTERNATIVE AT INSTRUMENT PAYABLE PLACE
147027,RIGHTS AND DUTIES OF PARTIES,147032,BONA FIDE HOLDER OR PURCHASER,1,1,147034=BONA FIDE HOLDERS OR PURCHASERS,1,BONA FIDE HOLDER PURCHASER
147047,RIGHTS AND LIABILITIES OF PARTIES,147060,BONA FIDE HOLDERS OR PURCHASERS,4,27,147051=BONA FIDE HOLDER OR PURCHASER;147057=BONA FIDE HOLDERS AND PURCHASERS,2,BONA FIDE HOLDER PURCHASER
147212,TRANSFER AND INDORSEMENT,147295,LIABILITY OF INDORSER,1,0,147281=INDORSER LIABILITY;147296=LIABILITY OF INDORSERS,2,INDORSER LIABILITY
147316,QUALIFIED INDORSEMENT,147318,WITHOUT RECOURSE INDORSEMENT,2,0,147317=INDORSEMENT WITHOUT RECOURSE,1,INDORSEMENT RECOURSE WITHOUT
147340,TRANSFER AND NEGOTIATION,147358,BONA FIDE HOLDER,0,4,147364=BONA FIDE HOLDERS,1,BONA FIDE HOLDER
147340,TRANSFER AND NEGOTIATION,147378,GIFT OF NEGOTIABLE INSTRUMENT,1,0,147379=GIFT OF NEGOTIABLE INSTRUMENTS;147380=GIFTS OF NEGOTIABLE INSTRUMENTS,2,GIFT INSTRUMENT NEGOTIABLE
147340,TRANSFER AND NEGOTIATION,147395,INDORSEMENT,4,132,147588=INDORSEMENTS,1,INDORSEMENT
147395,INDORSEMENT,147471,INDORSEMENT IN BLANK,1,2,147403=BLANK INDORSEMENT,1,BLANK INDORSEMENT
147395,INDORSEMENT,147455,FORMS OF INDORSEMENT,2,0,147456=FORMS OF INDORSEMENTS,1,FORM INDORSEMENT
147395,INDORSEMENT,147486,IRREGULAR INDORSEMENT,1,2,147489=IRREGULAR INDORSEMENTS,1,INDORSEMENT IRREGULAR
147395,INDORSEMENT,147511,NECESSITY OF INDORSEMENT TO TRANSFER LEGAL TITLE,1,0,147510=NECESSITY OF INDORSEMENT FOR TRANSFER OF LEGAL TITLE,1,INDORSEMENT LEGAL NECESSITY TITLE TRANSFER
147395,INDORSEMENT,147552,RESTRICTIVE INDORSEMENTS,2,1,147547=RESTRICTIVE INDORSEMENT,1,INDORSEMENT RESTRICTIVE
147738,TYPES OF NEGOTIABLE INSTRUMENTS,147744,CERTIFICATES OF DEPOSIT,0,3,147742=CERTIFICATE OF DEPOSIT,1,CERTIFICATE DEPOSIT
147795,NEGOTIABLE INSTRUMENTS AND COMMERCIAL PAPER,147917,CAPACITY OF PARTIES,0,1,148031=PARTIES AND CAPACITY,1,CAPACITY PARTIE
147795,NEGOTIABLE INSTRUMENTS AND COMMERCIAL PAPER,147947,DEFINITION AND NATURE,1,0,148023=NATURE AND DEFINITION,1,DEFINITION NATURE
147795,NEGOTIABLE INSTRUMENTS AND COMMERCIAL PAPER,148018,LIABILITY OF PARTIES,0,1,148034=PARTIES AND LIABILITY,1,LIABILITY PARTIE
147795,NEGOTIABLE INSTRUMENTS AND COMMERCIAL PAPER,148039,PARTIES TO INSTRUMENTS,0,1,148047=PARTIES TO THE INSTRUMENT,1,INSTRUMENT PARTIE
147815,ACCEPTANCE,147816,ACCEPTANCE FOR HONOR (SUPRA PROTEST),1,1,147818=ACCEPTANCE FOR HONOR OR SUPRA PROTEST,1,ACCEPTANCE HONOR PROTEST SUPRA
147922,CHECKS,147925,DEFINITION AND NATURE OF CHECKS,1,0,147924=DEFINITION AND NATURE OF A CHECK,1,CHECK DEFINITION NATURE
148098,NEGOTIABLE INSTRUMENTS AND PAYMENT SYSTEMS,148213,TRANSFER AND NEGOTIATION,0,2,148197=NEGOTIATION AND TRANSFER,1,NEGOTIATION TRANSFER
148912,RESTITUTION AND UNJUST ENRICHMENT,148919,BENEFIT CONFERRED,0,1,148921=BENEFITS CONFERRED,1,BENEFIT CONFERRED
148912,RESTITUTION AND UNJUST ENRICHMENT,149058,PAYMENT BY MISTAKE,0,2,149011=MISTAKE IN PAYMENT,1,MISTAKE PAYMENT
148912,RESTITUTION AND UNJUST ENRICHMENT,149017,MISTAKEN PAYMENT,0,1,149019=MISTAKEN PAYMENTS,1,MISTAKEN PAYMENT
148912,RESTITUTION AND UNJUST ENRICHMENT,149039,MONEY PAID BY MISTAKE,0,3,149053=MONEY PAID UNDER MISTAKE,1,MISTAKE MONEY PAID
148912,RESTITUTION AND UNJUST ENRICHMENT,149082,QUASI-CONTRACT,1,2,149100=QUASI-CONTRACTS,1,CONTRACT QUASI
148912,RESTITUTION AND UNJUST ENRICHMENT,149086,QUASI-CONTRACT AND CONTRACTS IMPLIED IN LAW,0,1,149089=QUASI-CONTRACT AND IMPLIED-IN-LAW CONTRACTS,1,CONTRACT CONTRACT IMPLIED LAW QUASI
148912,RESTITUTION AND UNJUST ENRICHMENT,149123,RECOVERY FOR BENEFITS CONFERRED,1,1,149132=RECOVERY OF BENEFITS CONFERRED,1,BENEFIT CONFERRED RECOVERY
148912,RESTITUTION AND UNJUST ENRICHMENT,149146,RECOVERY OF MONEY PAID UNDER MISTAKE,1,1,149145=RECOVERY OF MONEY PAID BY MISTAKE,1,MISTAKE MONEY PAID RECOVERY
149233,SALE OF GOODS,149255,RIGHTS AND DUTIES OF BUYER AND SELLER,0,2,149262=RIGHTS AND DUTIES OF SELLER AND BUYER,1,BUYER DUTIE RIGHT SELLER
149233,SALE OF GOODS,149267,RIGHTS AND REMEDIES OF SELLER,0,3,149271=RIGHTS AND REMEDIES OF SELLERS,1,REMEDIE RIGHT SELLER
149314,SALES,149362,FRAUD AND MISREPRESENTATION,0,1,149367=MISREPRESENTATION AND FRAUD,1,FRAUD MISREPRESENTATION
149314,SALES,149417,REPRESENTATIONS AND WARRANTIES,0,1,149482=WARRANTIES AND REPRESENTATIONS,1,REPRESENTATION WARRANTIE
149564,SALES AND CONTRACTS FOR GOODS,149606,PERFORMANCE OF SALES CONTRACT,0,1,149608=PERFORMANCE OF SALES CONTRACTS,1,CONTRACT PERFORMANCE SALE
149786,SALES AND LEASES OF GOODS,149864,REMEDIES FOR BREACH,0,3,149797=BREACH AND REMEDIES,1,BREACH REMEDIE
149948,SALES AND TRANSFERS OF GOODS,150004,SELLER'S REMEDIES AND RIGHTS,0,1,150009=SELLER'S RIGHTS AND REMEDIES,1,REMEDIE RIGHT S SELLER
150127,SALES AND TRANSFERS OF PROPERTY,150162,SALES BY AUCTION,1,0,150128=AUCTION SALES,1,AUCTION SALE
150127,SALES AND TRANSFERS OF PROPERTY,150171,VENDOR-PURCHASER RELATIONSHIPS,0,1,150169=VENDOR AND PURCHASER RELATIONSHIP,1,PURCHASER RELATIONSHIP VENDOR
150184,SALES OF GOODS,150211,BUYER'S BREACH AND SELLER'S REMEDIES,0,1,150631=SELLER'S REMEDIES FOR BUYER'S BREACH,1,BREACH BUYER REMEDIE S S SELLER
150184,SALES OF GOODS,150256,CONDITIONS AND WARRANTIES,0,1,150756=WARRANTIES AND CONDITIONS,1,CONDITION WARRANTIE
150184,SALES OF GOODS,150468,PERFORMANCE AND DELIVERY,0,19,150293=DELIVERY AND PERFORMANCE,1,DELIVERY PERFORMANCE
150184,SALES OF GOODS,150354,DELIVERY AND TRANSFER OF TITLE,0,2,150303=DELIVERY AND TITLE TRANSFER,1,DELIVERY TITLE TRANSFER
150184,SALES OF GOODS,150306,DELIVERY AND TRANSFER OF POSSESSION,0,15,150679=TRANSFER OF POSSESSION AND DELIVERY,1,DELIVERY POSSESSION TRANSFER
150184,SALES OF GOODS,150395,FORMATION OF THE CONTRACT,0,4,150388=FORMATION OF CONTRACT,1,CONTRACT FORMATION
150184,SALES OF GOODS,150408,IMPLIED CONDITIONS AND WARRANTIES,0,1,150425=IMPLIED WARRANTIES AND CONDITIONS,1,CONDITION IMPLIED WARRANTIE
150184,SALES OF GOODS,150437,PASSING OF PROPERTY AND RISK,0,1,150440=PASSING OF RISK AND PROPERTY,1,PASSING PROPERTY RISK
150184,SALES OF GOODS,150512,PERFORMANCE OF SALES CONTRACTS,0,3,150506=PERFORMANCE OF CONTRACTS OF SALE;150509=PERFORMANCE OF SALES CONTRACT;150519=PERFORMANCE OF THE SALES CONTRACT,3,CONTRACT PERFORMANCE SALE
150184,SALES OF GOODS,150552,RIGHTS AND DUTIES OF BUYER AND SELLER,0,3,150559=RIGHTS AND DUTIES OF SELLER AND BUYER,1,BUYER DUTIE RIGHT SELLER
150184,SALES OF GOODS,150565,RIGHTS AND REMEDIES OF SELLER,0,2,150570=RIGHTS AND REMEDIES OF SELLERS;150588=SELLER REMEDIES AND RIGHTS,2,REMEDIE RIGHT SELLER
150184,SALES OF GOODS,150641,SELLER'S RIGHTS AND REMEDIES,0,3,150623=SELLER'S REMEDIES AND RIGHTS,1,REMEDIE RIGHT S SELLER
150184,SALES OF GOODS,150688,TRANSFER OF TITLE AND POSSESSION,0,3,150681=TRANSFER OF POSSESSION AND TITLE,1,POSSESSION TITLE TRANSFER
150184,SALES OF GOODS,150685,TRANSFER OF PROPERTY AND TITLE,0,1,150697=TRANSFER OF TITLE AND PROPERTY,1,PROPERTY TITLE TRANSFER
150915,SALES OF PERSONAL PROPERTY,150922,FORMATION OF THE CONTRACT,0,18,150919=CONTRACT FORMATION,1,CONTRACT FORMATION
151047,SECURED TRANSACTIONS,151248,PLEDGES,0,14,151245=PLEDGE,1,PLEDGE
151094,MORTGAGES,151225,RIGHTS AND OBLIGATIONS OF MORTGAGOR AND MORTGAGEE,1,1,151162=MORTGAGOR AND MORTGAGEE RIGHTS AND OBLIGATIONS;151223=RIGHTS AND OBLIGATIONS OF MORTGAGEE AND MORTGAGOR,2,MORTGAGEE MORTGAGOR OBLIGATION RIGHT
151094,MORTGAGES,151164,MORTGAGOR OBLIGATIONS,0,2,151174=OBLIGATIONS OF THE MORTGAGOR,1,MORTGAGOR OBLIGATION
151248,PLEDGES,151266,RIGHTS AND OBLIGATIONS OF PLEDGEE,0,1,151268=RIGHTS AND OBLIGATIONS OF THE PLEDGEE,1,OBLIGATION PLEDGEE RIGHT
151304,SECURED TRANSACTIONS AND COLLATERAL,151322,PLEDGES,0,11,151317=PLEDGE,1,PLEDGE
151322,PLEDGES,151335,RIGHTS AND DUTIES OF PLEDGEES,1,0,151332=RIGHTS AND DUTIES OF PLEDGEE,1,DUTIE PLEDGEE RIGHT
151322,PLEDGES,151342,SUBJECT-MATTER OF PLEDGE,1,0,151340=SUBJECT MATTER OF PLEDGE,1,MATTER PLEDGE SUBJECT
151400,SECURED TRANSACTIONS AND LIENS,151535,STATUTORY AND COMMON-LAW LIENS,0,2,151416=COMMON LAW AND STATUTORY LIENS;151531=STATUTORY AND COMMON LAW LIENS,2,COMMON LAW LIEN STATUTORY
151400,SECURED TRANSACTIONS AND LIENS,151510,PLEDGES,0,2,151504=PLEDGE,1,PLEDGE
151546,SECURED TRANSACTIONS AND MORTGAGES,151569,REAL PROPERTY MORTGAGES,0,4,151560=MORTGAGES OF REAL PROPERTY,1,MORTGAGE PROPERTY REAL
151611,SECURED TRANSACTIONS AND SECURITY ARRANGEMENTS,151612,PLEDGE,0,1,151615=PLEDGES,1,PLEDGE
151644,REAL PROPERTY MORTGAGES,151667,VALIDITY AND ENFORCEABILITY OF MORTGAGES,0,2,151650=MORTGAGE VALIDITY AND ENFORCEABILITY,1,ENFORCEABILITY MORTGAGE VALIDITY
151644,REAL PROPERTY MORTGAGES,151659,"PAYMENT, DISCHARGE, AND SATISFACTION",0,1,"151662=PAYMENT, SATISFACTION, AND DISCHARGE",1,DISCHARGE PAYMENT SATISFACTION
152032,CARRIERS,152040,DUTIES AND RIGHTS OF CARRIERS,0,1,152049=RIGHTS AND DUTIES OF CARRIERS,1,CARRIER DUTIE RIGHT
152102,SPECIAL TYPES OF OBLIGATIONS AND RELATIONSHIPS,152103,BAILMENT,0,1,152105=BAILMENTS,1,BAILMENT
152113,BAILMENTS,152114,PLEDGE,1,0,152115=PLEDGES,1,PLEDGE
152134,STATUTE OF FRAUDS,152162,MEMORANDUM OR WRITING REQUIREMENT,0,1,152197=WRITING OR MEMORANDUM REQUIREMENT,1,MEMORANDUM REQUIREMENT WRITING
152134,STATUTE OF FRAUDS,152237,WRITTEN MEMORANDUM REQUIREMENT,0,1,152240=WRITTEN MEMORANDUM REQUIREMENTS,1,MEMORANDUM REQUIREMENT WRITTEN
152392,SURETYSHIP AND GUARANTY,152449,BAIL AND BAILMENTS,2,13,152438=BAIL AND BAILMENT,1,BAIL BAILMENT
152392,SURETYSHIP AND GUARANTY,152608,CAPACITY AND QUALIFICATION OF SURETY,0,1,152610=CAPACITY AND QUALIFICATIONS OF SURETY,1,CAPACITY QUALIFICATION SURETY
152392,SURETYSHIP AND GUARANTY,152615,CAPACITY OF PARTIES,0,3,154646=PARTIES AND CAPACITY,1,CAPACITY PARTIE
152392,SURETYSHIP AND GUARANTY,153963,INTERPRETATION AND CONSTRUCTION,0,8,153115=CONSTRUCTION AND INTERPRETATION,1,CONSTRUCTION INTERPRETATION
152392,SURETYSHIP AND GUARANTY,153161,CONTRACTORS' BONDS,1,0,153157=CONTRACTOR BONDS,1,BOND CONTRACTOR
152392,SURETYSHIP AND GUARANTY,153244,DEFENSES AND DISCHARGE,0,3,153267=DEFENSES AND DISCHARGES,1,DEFENSE DISCHARGE
152392,SURETYSHIP AND GUARANTY,153249,DEFENSES AND DISCHARGE OF SURETY,0,8,153265=DEFENSES AND DISCHARGE OF THE SURETY;153338=DISCHARGE AND DEFENSES OF SURETY;156488=SURETY DEFENSES AND DISCHARGE;156491=SURETY DEFENSES AND DISCHARGES,4,DEFENSE DISCHARGE SURETY
152392,SURETYSHIP AND GUARANTY,154887,RIGHTS AND DEFENSES OF SURETY,0,16,153282=DEFENSES AND RIGHTS OF SURETY;154925=RIGHTS AND DEFENSES OF THE SURETY,2,DEFENSE RIGHT SURETY
152392,SURETYSHIP AND GUARANTY,153294,DEFENSES OF SURETY,0,8,153312=DEFENSES OF THE SURETY,1,DEFENSE SURETY
152392,SURETYSHIP AND GUARANTY,153330,DEFINITION AND SCOPE OF SURETYSHIP,0,1,156277=SCOPE AND DEFINITION OF SURETYSHIP,1,DEFINITION SCOPE SURETYSHIP
152392,SURETYSHIP AND GUARANTY,153364,DISCHARGE AND RELEASE OF SURETY,0,13,153622=DISCHARGE OR RELEASE OF SURETY;154718=RELEASE AND DISCHARGE OF SURETY,2,DISCHARGE RELEASE SURETY
152392,SURETYSHIP AND GUARANTY,156649,SURETY'S LIABILITY AND DISCHARGE,0,5,153619=DISCHARGE OF SURETY'S LIABILITY,1,DISCHARGE LIABILITY S SURETY
152392,SURETYSHIP AND GUARANTY,153762,FORMATION AND EXECUTION OF SURETYSHIP CONTRACT,0,1,153764=FORMATION AND EXECUTION OF SURETYSHIP CONTRACTS,1,CONTRACT EXECUTION FORMATION SURETYSHIP
152392,SURETYSHIP AND GUARANTY,154344,NATURE AND FORMATION OF SURETYSHIP,0,2,153776=FORMATION AND NATURE OF SURETYSHIP,1,FORMATION NATURE SURETYSHIP
152392,SURETYSHIP AND GUARANTY,153810,FORMATION AND REQUISITES OF SURETYSHIP CONTRACTS,0,2,153808=FORMATION AND REQUISITES OF SURETYSHIP CONTRACT,1,CONTRACT FORMATION REQUISITE SURETYSHIP
152392,SURETYSHIP AND GUARANTY,153813,FORMATION AND SCOPE OF SURETY OBLIGATION,0,1,153816=FORMATION AND SCOPE OF SURETY OBLIGATIONS,1,FORMATION OBLIGATION SCOPE SURETY
