parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
131029,STATUTE OF FRAUDS,131104,MEMORANDUM OR WRITING REQUIREMENT,0,9,131112=MEMORANDUM REQUIREMENT,1
131029,STATUTE OF FRAUDS,131098,MARRIAGE CONSIDERATION,0,3,131100=MARRIAGE-CONSIDERATION AGREEMENTS,1
131049,CONTRACTS NOT TO BE PERFORMED WITHIN ONE YEAR,131052,TERMINABLE CONTRACTS FOR FIXED PERIOD EXCEEDING ONE YEAR,2,0,131050=CONTRACTS FOR FIXED PERIOD EXCEEDING ONE YEAR BUT TERMINABLE ON NOTICE,1
131104,MEMORANDUM OR WRITING REQUIREMENT,131110,SUBSTANTIAL REQUISITES OF MEMORANDUM,1,0,131105=CONTENTS OF MEMORANDUM,1
131132,PART PERFORMANCE DOCTRINE,131135,ACTS OF PART PERFORMANCE,0,2,131133=ACTS CONSTITUTING PART PERFORMANCE,1
131225,SUBJECT MATTER AND SCOPE,131232,REAL PROPERTY,0,4,131226=CONTRACTS RELATING TO REAL PROPERTY;131234=REAL PROPERTY AS CONTRACT SUBJECT;131236=REAL PROPERTY CONTRACTS;131238=REAL PROPERTY INTERESTS,4
131225,SUBJECT MATTER AND SCOPE,131228,PERSONAL SERVICES,0,1,131240=SERVICES AND LABOR,1
131252,SUBJECT MATTER AND TYPES OF CONTRACTS,131258,SERVICE CONTRACTS,0,3,131256=PERSONAL SERVICES CONTRACTS,1
131264,SUBJECT MATTER OF CONTRACTS,131291,REAL PROPERTY AS SUBJECT MATTER,1,3,131285=REAL PROPERTY;131289=REAL PROPERTY AND LAND,2
131264,SUBJECT MATTER OF CONTRACTS,131269,DISPOSITION OF PROPERTY,1,0,131268=DISPOSITION OF PERSONAL PROPERTY,1
131264,SUBJECT MATTER OF CONTRACTS,131278,PERSONAL PROPERTY AS SUBJECT MATTER,1,3,131276=PERSONAL PROPERTY AND CHATTELS,1
131271,LIFE INSURANCE,131274,BENEFICIARY RIGHTS AND INTERESTS,1,1,131272=BENEFICIARY DESIGNATION AND RIGHTS,1
131299,SUBJECT-MATTER OF CONTRACTS,131354,PERSONAL PROPERTY AS SUBJECT-MATTER,0,0,131352=PERSONAL PROPERTY AS CONTRACT SUBJECT-MATTER,1
131299,SUBJECT-MATTER OF CONTRACTS,131340,MARRIED WOMEN'S CONTRACTS,0,4,131309=CONTRACTS INVOLVING MARRIED WOMEN;131346=MARRIED WOMEN'S CONTRACTS AND PROPERTY,2
131299,SUBJECT-MATTER OF CONTRACTS,131305,CONTRACTS BETWEEN HUSBAND AND WIFE,1,0,131306=CONTRACTS INVOLVING MARRIED PERSONS,1
131361,SURETYSHIP,131371,RIGHTS AND OBLIGATIONS OF SURETIES,1,0,131372=SURETIES' RIGHTS AND REMEDIES;131378=SURETY'S RIGHTS AND REMEDIES,2
131382,SURETYSHIP AND GUARANTY,131454,SURETIES' RIGHTS AND REMEDIES,0,5,131480=SURETY'S RIGHTS AND REMEDIES,1
131382,SURETYSHIP AND GUARANTY,131444,LIABILITY OF SURETY OR GUARANTOR,0,2,131447=NATURE OF SURETY'S OR GUARANTOR'S LIABILITY,1
131382,SURETYSHIP AND GUARANTY,131428,FORMATION AND REQUISITES,0,2,131426=FORMATION AND ENFORCEABILITY;131430=FORMATION AND SCOPE,2
131382,SURETYSHIP AND GUARANTY,131443,INTERPRETATION OF SURETY CONTRACTS,1,1,131441=INTERPRETATION AND CONSTRUCTION,1
131382,SURETYSHIP AND GUARANTY,131389,CLASSIFICATION OF GUARANTIES,0,1,131484=TYPES OF GUARANTY,1
131382,SURETYSHIP AND GUARANTY,131412,DISCHARGE OF SURETY,0,10,131422=DISCHARGE OF SURETY OR GUARANTOR,1
131382,SURETYSHIP AND GUARANTY,131460,SURETY DEFENSES,0,2,131465=SURETY'S DEFENSES,1
131382,SURETYSHIP AND GUARANTY,131463,SURETY LIABILITY AND DISCHARGE,0,2,131468=SURETY'S LIABILITY AND DISCHARGE,1
131487,TERMINATION AND DISCHARGE,131496,METHODS OF DISCHARGE,2,0,131497=METHODS OF TERMINATION OR DISCHARGE,1
131487,TERMINATION AND DISCHARGE,131501,TERMINATION BY OPERATION OF LAW,0,1,131491=DISCHARGE BY OPERATION OF LAW;131493=DISCHARGE BY OPERATION OF LAW OR CIRCUMSTANCE,2
131560,TERMS AND INTERPRETATION,131595,LIQUIDATED DAMAGES AND STIPULATED AMOUNTS,1,2,131592=LIQUIDATED DAMAGES AND PENALTIES,1
131560,TERMS AND INTERPRETATION,131563,ALTERNATIVE PROMISES,1,1,131561=ALTERNATIVE OBLIGATIONS,1
131560,TERMS AND INTERPRETATION,131597,PAROL EVIDENCE RULE,0,2,131588=INTEGRATION AND PAROL EVIDENCE RULE,1
131560,TERMS AND INTERPRETATION,131570,CONSTRUCTION OF CONTRACTUAL LANGUAGE,1,1,131571=CONSTRUCTION OF CONTRACTUAL TERMS,1
131582,IMPLIED TERMS,131585,IMPLIED WARRANTY,0,2,131583=IMPLIED WARRANTIES,1
131605,TERMS AND PROVISIONS,131615,LIQUIDATED DAMAGES,1,2,131616=LIQUIDATED DAMAGES CLAUSES,1
131674,THIRD PARTY BENEFICIARIES,131699,GOVERNMENT CONTRACTS AND CITIZEN BENEFICIARIES,4,3,131694=GOVERNMENT CONTRACTS,1
131674,THIRD PARTY BENEFICIARIES,131681,"DEFENSES, MODIFICATIONS, AND RESCISSION",4,7,"131687=DEFENSES, MODIFICATIONS, AND RESCISSION AS AGAINST THE BENEFICIARY",1
131674,THIRD PARTY BENEFICIARIES,131690,DOCTRINAL FOUNDATIONS AND CLARITY,1,1,131688=DOCTRINAL FOUNDATIONS,1
131681,"DEFENSES, MODIFICATIONS, AND RESCISSION",131684,RESCISSION,2,1,131686=RESCISSION UNDER THE RESTATEMENT,1
131719,THIRD-PARTY AND COLLATERAL OBLIGATIONS,131721,SURETYSHIP AND GUARANTY,2,1,131720=SURETYSHIP,1
131723,THIRD-PARTY BENEFICIARIES,131746,INTENTION TO BENEFIT THIRD PERSON DIRECTLY,1,2,131742=INTENT TO BENEFIT;131744=INTENT TO BENEFIT THIRD PERSON,2
131723,THIRD-PARTY BENEFICIARIES,131726,CONTRACTS FOR THE BENEFIT OF ANOTHER,2,0,131725=CONTRACTS FOR BENEFIT OF THIRD PERSON,1
131727,"DEFENSES, MODIFICATIONS, AND RESCISSION",131729,RESCISSION AND THE RESTATEMENT,2,0,131728=RESCISSION;131730=RESCISSION AND THE RESTATEMENT OF CONTRACTS,2
131735,GOVERNMENT CONTRACTS,131736,CITIZEN BENEFICIARIES,2,0,131737=CITIZEN BENEFICIARY RIGHTS,1
131759,THIRD-PARTY BENEFICIARIES AND SURETYSHIP,131760,SURETYSHIP,0,2,131763=SURETYSHIP AND GUARANTY,1
131760,SURETYSHIP,131761,DISCHARGE OF SURETY BY MODIFICATION OF CONTRACT,2,0,131762=VARIATION OR ALTERATION OF THE CONTRACT BETWEEN CREDITOR AND SURETY,1
131796,THIRD-PARTY RIGHTS AND OBLIGATIONS,131805,ASSIGNMENT OF RIGHTS,0,3,131803=ASSIGNMENT OF CONTRACTUAL RIGHTS,1
131796,THIRD-PARTY RIGHTS AND OBLIGATIONS,131798,ASSIGNMENT AND DELEGATION,2,3,131802=ASSIGNMENT AND DELEGATION OF RIGHTS AND DUTIES,1
131903,TYPES OF CONTRACTS,131958,REAL ESTATE SALES CONTRACTS,0,2,131956=REAL ESTATE PURCHASE CONTRACTS,1
131903,TYPES OF CONTRACTS,131922,EMPLOYMENT CONTRACTS,1,1,131920=EMPLOYMENT AND SERVICE CONTRACTS,1
131903,TYPES OF CONTRACTS,131928,INDEMNITY AGREEMENTS,2,1,131930=INDEMNITY CONTRACTS,1
131931,INSURANCE CONTRACTS,131932,DEFINITION AND NATURE OF INSURANCE CONTRACTS,1,1,131933=NATURE AND CHARACTERISTICS OF INSURANCE CONTRACTS,1
132024,UNENFORCEABLE AND VOID AGREEMENTS,132027,GAMING AND WAGERING CONTRACTS,1,1,132028=WAGERING CONTRACTS,1
132040,UNLAWFUL AGREEMENTS AND PUBLIC POLICY,132041,USURY,0,2,132043=USURY AND INTEREST RESTRICTIONS,1
132055,VOID AND VOIDABLE CONTRACTS,132057,DOCTRINE RESTATED,2,0,132056=DOCTRINAL OVERVIEW AND RESTATEMENT,1
132066,VALIDITY AND DEFENSES,132070,ILLEGAL CONTRACTS,0,2,132073=ILLEGALITY AND UNENFORCEABILITY,1
132066,VALIDITY AND DEFENSES,132075,PUBLIC POLICY DOCTRINE,0,2,132067=CONTRACTS AGAINST PUBLIC POLICY,1
132080,VALIDITY AND ENFORCEABILITY,132202,UNCONSCIONABILITY,4,2,132204=UNCONSCIONABILITY AND UNFAIR PRACTICES;132209=UNREASONABLE OR UNCONSCIONABLE CONTRACTS,2
132080,VALIDITY AND ENFORCEABILITY,132129,ILLEGALITY AND PUBLIC POLICY,1,15,132119=ILLEGAL CONTRACTS;132122=ILLEGAL CONTRACTS AND CONTRACTS AGAINST PUBLIC POLICY;132126=ILLEGALITY;132168=PROHIBITED OR UNLAWFUL CONTRACTS;132207=UNLAWFUL CONTRACTS,5
132080,VALIDITY AND ENFORCEABILITY,132221,VOID AND VOIDABLE CONTRACTS,4,5,132231=VOID VS. VOIDABLE CONTRACTS,1
132080,VALIDITY AND ENFORCEABILITY,132102,DEFECTS IN FORMATION,0,3,132106=DEFECTS IN FORMATION AND CONSENT;132108=DEFECTS IN THE BARGAINING PROCESS,2
132080,VALIDITY AND ENFORCEABILITY,132156,LEGALITY OF CONTRACTUAL OBJECT,1,0,132157=LEGALITY OF SUBJECT MATTER,1
132080,VALIDITY AND ENFORCEABILITY,132145,ILLEGALITY AND UNENFORCEABILITY,0,3,132116=ILLEGAL AND UNENFORCEABLE CONTRACTS;132219=VOID AND UNENFORCEABLE CONTRACTS,2
132080,VALIDITY AND ENFORCEABILITY,132235,VOIDABLE CONTRACTS,3,1,132232=VOIDABILITY AND AVOIDANCE;132234=VOIDABILITY OF CONTRACTS,2
132080,VALIDITY AND ENFORCEABILITY,132170,PUBLIC POLICY LIMITATIONS,2,6,132176=PUBLIC POLICY LIMITS,1
132080,VALIDITY AND ENFORCEABILITY,132197,ULTRA VIRES CONTRACTS,5,3,132200=ULTRA VIRES DOCTRINE,1
132080,VALIDITY AND ENFORCEABILITY,132150,INVALID CONTRACTS,2,1,132152=INVALIDITY,1
132090,CONTRACTS IN RESTRAINT OF TRADE,132097,REASONABLE AND PARTIAL RESTRAINT,1,1,132098=REASONABLENESS OF RESTRAINT,1
132129,ILLEGALITY AND PUBLIC POLICY,132136,RESTRAINT OF TRADE,1,4,132139=RESTRAINT OF TRADE AND MONOPOLY;132141=RESTRAINTS OF TRADE AND COMPETITION,2
132129,ILLEGALITY AND PUBLIC POLICY,132130,AGREEMENTS CONTRARY TO STATUTE,2,0,132132=CONTRACTS IN VIOLATION OF STATUTORY PROVISIONS,1
132157,LEGALITY OF SUBJECT MATTER,132161,SUNDAY CONTRACTS,1,1,132162=SUNDAY LAWS AND SABBATH OBSERVANCE,1
132170,PUBLIC POLICY LIMITATIONS,132173,AGREEMENTS CONTRARY TO PUBLIC POLICY,1,0,132175=VOID CONTRACTS FOR VIOLATION OF PUBLIC POLICY,1
132261,VITIATING FACTORS,132262,FRAUD,2,0,132263=FRAUD IN CONTRACT FORMATION,1
132264,VOID AND VOIDABLE CONTRACTS,132270,ELECTION AND AFFIRMATION,0,3,132272=ELECTION AND RATIFICATION;132274=ELECTION TO AVOID OR RATIFY,2
132264,VOID AND VOIDABLE CONTRACTS,132268,EFFECTS ON THIRD PARTIES,0,1,132287=RIGHTS OF INNOCENT THIRD PARTIES,1
132318,CONTRACTS AND AGREEMENTS,132375,TYPES OF CONTRACTS,0,0,132378=TYPES OF CONTRACTS AND AGREEMENTS,1
132318,CONTRACTS AND AGREEMENTS,132361,SALES,0,1,132363=SALES OF GOODS AND PROPERTY,1
132318,CONTRACTS AND AGREEMENTS,132334,FORMATION AND VALIDITY,0,2,132324=FORMATION AND ENFORCEABILITY;132381=VALIDITY AND ENFORCEABILITY,2
132458,CONTRACTS OF INSURANCE,132463,MEASURE OF DAMAGES,0,8,132469=MEASURE OF DAMAGES UNDER INSURANCE POLICIES,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132569,CONSIDERATION,2,4,132588=CONSIDERATION DOCTRINE,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132610,DEFENSES TO ENFORCEMENT,0,3,132604=DEFENSES AND VITIATING FACTORS;132608=DEFENSES OR GROUNDS FOR AVOIDANCE;132614=DEFENSES TO FORMATION,3
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132574,CONSIDERATION AND BARGAIN,0,2,132577=CONSIDERATION AND BARGAIN THEORY,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132703,UCC SALES FORMATION,0,2,132701=UCC ARTICLE 2 CONTRACT FORMATION,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132676,STATUTE OF FRAUDS,0,8,132687=STATUTE OF FRAUUDES,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132532,ASSENT AND MUTUAL ASSENT,0,2,132530=ASSENT AND MANIFESTATION OF MUTUAL ASSENT,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132598,CONTRACT REMEDIES AND BREACH,0,2,132601=CONTRACTUAL REMEDIES AND DAMAGES,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132543,CAPACITY OF PARTIES,0,9,132540=CAPACITY AND STATUS OF PARTIES,1
132527,"CONTRACTS, FORMATION AND ENFORCEABILITY",132636,ILLEGAL CONTRACTS,0,4,132639=ILLEGAL CONTRACTS AND UNENFORCEABILITY,1
132543,CAPACITY OF PARTIES,132552,MENTAL INCAPACITY,0,3,132555=MENTAL INCAPACITY (INSANITY),1
132543,CAPACITY OF PARTIES,132557,MINORS' CONTRACTUAL CAPACITY,0,11,132548=INFANTS' CONTRACTUAL CAPACITY,1
132543,CAPACITY OF PARTIES,132547,INCOMPETENT CLASSES OF PERSONS,1,1,"132545=DISQUALIFIED PERSONS (INFANTS, INSANE, ETC.)",1
132557,MINORS' CONTRACTUAL CAPACITY,132561,DISAFFIRMANCE OF VOIDABLE CONTRACTS,1,0,132558=DISAFFIRMANCE,1
132643,ILLEGALITY AND PUBLIC POLICY,132646,USURY,1,1,132647=USURY AND UNLAWFUL INTEREST,1
132676,STATUTE OF FRAUDS,132683,IN GENERAL,2,0,132682=GENERAL PRINCIPLES AND SCOPE,1
132812,USURY,132815,STATUTORY USURY REMEDIES,0,2,132813=STATUTORY CONSEQUENCES OF USURY,1
132904,DAMAGES,132930,MEASURE OF DAMAGES,0,11,132922=MEASURE AND COMPUTATION OF DAMAGES;132926=MEASURE AND ELEMENTS OF DAMAGES;132941=MEASUREMENT AND COMPUTATION;132945=MEASUREMENT AND COMPUTATION OF DAMAGES;132950=MEASUREMENT AND ELEMENTS OF DAMAGES,5
132904,DAMAGES,132910,INTEREST AS DAMAGES,0,5,132916=INTEREST ON DAMAGES,1
132904,DAMAGES,132905,BREACH OF CONTRACT,0,2,132907=BREACH OF CONTRACT DAMAGES,1
132930,MEASURE OF DAMAGES,132935,CONTRACT DAMAGES,0,4,132933=BREACH OF CONTRACT DAMAGES,1
133044,DEBT AND INDEBTEDNESS,133045,BANKRUPTCY AND INSOLVENCY,0,3,133055=BANKRUPTCY AND INSOVENCY,1
133066,DEBT AND INSOLVENCY,133070,BANKRUPTCY PROCEEDINGS,0,2,133067=BANKRUPTCY AND INSOLVENCY PROCEEDINGS,1
133096,DEBTOR-CREDITOR LAW,133125,FRAUDULENT TRANSFERS AND CONVEYANCES,0,28,133099=FRAUDULENT CONVEYANCES;133121=FRAUDULENT CONVEYANCES AND VOIDABLE TRANSFERS,2
133099,FRAUDULENT CONVEYANCES,133110,CREDITORS' REMEDIES,1,2,133106=CREDITOR REMEDIES AND RIGHTS,1
133125,FRAUDULENT TRANSFERS AND CONVEYANCES,133128,BADGES AND ELEMENTS OF FRAUD,0,6,133132=BADGES AND INDICIA OF FRAUD;133134=BADGES AND METHODS OF FRAUD;133136=BADGES OF FRAUD,3
133125,FRAUDULENT TRANSFERS AND CONVEYANCES,133150,PREFERENTIAL TRANSFERS,0,4,133148=PREFERENCES AMONG CREDITORS,1
133163,BANKRUPTCY DISCHARGE,133164,DEBTS EXCEPTED FROM DISCHARGE,1,1,133165=EXCEPTIONS TO DISCHARGE,1
133191,DEBTOR-CREDITOR RELATIONS,133211,FRAUDULENT TRANSFERS AND CONVEYANCES,0,4,133205=FRAUDULENT CONVEYANCES;133208=FRAUDULENT CONVEYANCES AND VOIDABLE TRANSFERS,2
133236,DEBTOR-CREDITOR RELATIONSHIPS,133243,BANKRUPTCY AND INSOVENCY PROCEEDINGS,0,3,133237=BANKRUPTCY AND INSOLVENCY;133240=BANKRUPTCY AND INSOLVENCY PROCEEDINGS,2
133254,DEBTOR-CREDITOR TRANSACTIONS,133258,FRAUDULENT TRANSFERS AND CONVEYANCES,0,3,133255=FRAUDULENT CONVEYANCES,1
133268,DEBTS AND CLAIMS,133290,SET-OFF,2,0,133291=SET-OFF AND COUNTERCLAIM,1
133276,PROVABLE DEBTS IN BANKRUPTCY,133288,SPOUSAL CLAIMS,0,2,133277=CLAIMS BY SPOUSES,1
133298,DEBTS AND CREDITOR RIGHTS,133316,PRIORITY OF DEBTS,1,1,133313=PRIORITY AND PREFERENCE OF DEBTS,1
133350,DEBTS AND OBLIGATIONS,133358,CLASSIFICATION OF DEBTS,0,5,133356=CLASSES AND FORMS OF DEBTS,1
133368,PRIVATE DEBTS,133369,ENFORCEABILITY AND PARTY RIGHTS,2,0,133370=RIGHTS AND LIABILITIES OF PARTIES,1
133408,DEFENSES TO CONTRACT ENFORCEMENT,133409,CONTRACTUAL DEFENSES AGAINST ENFORCEMENT,0,1,133413=DEFENSES TO FORMATION AND ENFORCEABILITY,1
133480,BANKRUPTCY DISCHARGE,133488,EFFECT OF NEW PROMISE ON DISCHARGED DEBT,1,1,133494=WAIVER BY NEW PROMISE,1
133481,EFFECT OF DISCHARGE,133484,NEW PROMISE TO PAY DISCHARGED DEBT,2,2,133483=NEW PROMISE REVIVING DISCHARGED DEBT;133486=REVIVAL OF DISCHARGED DEBT,2
133566,DOMESTIC RELATIONS AND FAMILY LAW,133567,DIVORCE AND SEPARATION,0,3,"133571=DIVORCE, SEPARATION, AND ANNULMENT;133604=MARRIAGE, DIVORCE, AND SEPARATION",2
133714,EQUITABLE DOCTRINES AND DEFENSES,133715,ELECTION OF REMEDIES,0,2,133717=ELECTION OF REMEDIES AND DOCTRINE OF ELECTION,1
133767,EQUITABLE REMEDIES AND DEFENSES,133794,REFORMATION AND CORRECTION OF INSTRUMENTS,0,7,133791=REFORMATION;133803=REFORMATION AND RECTIFICATION,2
133767,EQUITABLE REMEDIES AND DEFENSES,133810,RESCISSION AND CANCELLATION,0,3,133817=RESCISSION AND SETTING ASIDE TRANSACTIONS,1
133890,ESTOPPEL,133893,ESTOPPEL AS CONTRACT CREATED BY LAW,0,2,133891=ESTOPPEL AS A SPECIES OF CONTRACT CREATED BY LAW,1
133910,BREACH OF PROMISE,133912,DEFENSES,0,2,133914=DEFENSES AND EXCUSES,1
133917,EXTINCTION AND DISCHARGE OF OBLIGATIONS,133930,RELEASE OF DEBTS,3,1,133927=RELEASE;133929=RELEASE AS A MODE OF DISCHARGE;133931=RELEASE OF OBLIGATIONS,3
133917,EXTINCTION AND DISCHARGE OF OBLIGATIONS,133936,SET-OFF AND RECOUPMENT,1,3,133933=SET-OFF AND COUNTERCLAIM;133937=SET-OFF AND RIGHTS OF OFFSET,2
133942,EXTINCTION OF OBLIGATIONS,133945,PAYMENT AND PERFORMANCE,0,1,133943=PAYMENT,1
133981,FAMILY SUPPORT AND MAINTENANCE OBLIGATIONS,133985,SPOUSAL SUPPORT AND ALIMONY,0,4,133982=SPOUSAL MAINTENANCE AND ALIMONY,1
133985,SPOUSAL SUPPORT AND ALIMONY,133986,ALIMONY PENDENTE LITE,0,3,133988=ALIMONY PENDENTE LITE AND SUIT MONEY,1
134001,CHILD SUPPORT,134004,DETERMINATION OF AMOUNT,0,2,134006=DETERMINATION OF SUPPORT AMOUNT,1
134026,FIDUCIARY DUTIES,134029,TRUSTEE OBLIGATIONS,0,3,134032=TRUSTEES' DUTIES,1
134057,TRUST ADMINISTRATION,134059,ACCOUNTING BY TRUSTEES,2,0,134058=ACCOUNTING BETWEEN TRUSTEES AND BENEFICIARIES,1
134060,FIDUCIARY OBLIGATIONS,134066,FIDUCIARY RELATIONS,0,2,134068=FIDUCIARY RELATIONS AND STATUS,1
134079,TRUSTS AND TRUSTEES,134089,TRUSTEE DUTIES AND LIABILITIES,0,8,134083=DUTIES OF TRUSTEES,1
134084,DUTY OF LOYALTY,134085,NO-PROFIT RULE,2,0,134086=PROHIBITION ON PROFITING FROM TRUST FUNDS,1
134117,TRUSTS AND TRUSTEES,134123,TRUSTEE DUTIES AND POWERS,0,6,134121=DUTIES OF TRUSTEES,1
134126,FIDUCIARY RELATIONSHIPS AND DUTIES,134134,EXECUTORS AND ADMINISTRATORS,0,1,134143=PERSONAL REPRESENTATIVES AND ADMINISTRATORS,1
134148,TRUSTS AND TRUSTEES,134149,DUTIES OF TRUSTEES,0,3,134152=TRUSTEE DUTIES AND OBLIGATIONS;134155=TRUSTEE'S DUTIES AND OBLIGATIONS,2
134167,FINANCIAL OBLIGATIONS,134168,INTEREST AND USURY,1,2,134169=USURY,1
134171,FINANCIAL OBLIGATIONS AND INSTRUMENTS,134172,INTEREST AND USURY,0,0,134176=USURY AND INTEREST REGULATION,1
134206,FORMALITIES,134207,STATUTE OF FRAUDS,2,0,134208=WRITING REQUIREMENTS,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134289,BADGES OF FRAUD,0,5,134279=BADGES AND EVIDENCE OF FRAUD;134284=BADGES AND PRESUMPTIONS OF FRAUD;134296=BADGES OF FRAUD AND EVIDENTIARY FACTORS;134299=BADGES OF FRAUD AND INDICIA OF INTENT;134301=BADGES OF FRAUD AND PROOF OF INTENT;134358=INTENT AND BADGES OF FRAUD,6
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134329,FRAUD ON CREDITORS,0,2,134340=FRAUD UPON CREDITORS,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134385,"TRANSFERS TO HINDER, DELAY, OR DEFRAUD CREDITORS",1,1,"134356=FRAUDULENT TRANSFERS TO HINDER, DELAY, OR DEFRAUD CREDITORS",1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134376,TRANSFEREE STATUS AND DEFENSES,0,2,134374=TRANSFEREE LIABILITY AND DEFENSES,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134378,TRANSFEREES AND PURCHASERS,0,2,134381=TRANSFEREES AND SUBSEQUENT PURCHASERS,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134336,FRAUD ON SPOUSAL SUPPORT RIGHTS,0,2,134334=FRAUD ON SPOUSAL SUPPORT AND ALIMONY,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134389,VALIDITY AND EFFECT OF TRANSFER,0,1,134387=VALIDITY AND AVOIDABILITY OF TRANSFERS,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134267,AVOIDANCE AND RECOVERY,0,2,134274=AVOIDANCE AND SETTING ASIDE;134276=AVOIDANCE AND VOIDABILITY,2
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134317,CREDITORS' REMEDIES,0,5,134314=CREDITOR REMEDIES AGAINST FRAUDULENT TRANSFERS,1
134263,FRAUDULENT TRANSFERS AND CONVEYANCES,134348,FRAUDULENT TRANSFER,0,2,134342=FRAUDULENT CONVEYANCE,1
134289,BADGES OF FRAUD,134292,CUMULATIVE CONSIDERATION OF BADGES,2,0,134291=CONSIDERATION OF BADGES TOGETHER RATHER THAN IN ISOLATION,1
134412,GOVERNMENT CONTRACTS AND PUBLIC PROCUREMENT,134415,TYPES OF PUBLIC CONTRACTS,0,2,134413=CLASSIFICATION OF PUBLIC SECTOR CONTRACTS,1
134443,GUARANTY AND SURETYSHIP,134464,GUARANTY,0,0,134468=GUARANTY CONTRACTS,1
134443,GUARANTY AND SURETYSHIP,134480,TYPES OF GUARANTY,0,5,134477=TYPES OF GUARANTIES,1
134464,GUARANTY,134465,NATURE AND CHARACTERISTICS OF GUARANTY,2,1,134466=NATURE AND DEFINITIONS,1
134536,INSOLVENCY AND BANKRUPTCY,134548,AVOIDANCE AND PREFERENCES,0,7,134540=AVOIDABLE TRANSFERS;134543=AVOIDABLE TRANSFERS AND PREFERENCES;134553=AVOIDANCE AND RECOVERY OF PREFERENCES;134555=AVOIDANCE AND RECOVERY OF TRANSFERS;134563=AVOIDANCE OF TRANSACTIONS;134606=VOIDABLE TRANSFERS AND PREFERENCES,6
134536,INSOLVENCY AND BANKRUPTCY,134589,DISTRIBUTION OF BANKRUPTCY ESTATE,0,3,134593=DISTRIBUTION OF ESTATES,1
134543,AVOIDABLE TRANSFERS AND PREFERENCES,134544,ELEMENTS OF A PREFERENCE,0,2,134546=ELEMENTS OF VOIDABLE PREFERENCE,1
134623,DEEDS,134624,EXECUTION AND VALIDITY,0,2,134627=FORMALITIES AND EXECUTION;134630=FORMALITIES AND REQUIREMENTS,2
134632,INSURANCE,134958,FIRE AND NON-MARITIME INSURANCE,0,14,134955=FIRE AND NON-MARINE PROPERTY INSURANCE;134990=FIRE AND NON-MARITIME PROPERTY INSURANCE,2
134632,INSURANCE,135834,INSURANCE INTERMEDIARIES AND AGENCY,0,9,135829=INSURANCE INTERMEDIARIES;136054=INSURANCE PRODUCERS AND AGENTS,2
134632,INSURANCE,137640,OTHER OR DOUBLE AND OVER INSURANCE,0,16,137551=MULTIPLE INSURANCE AND CONTRIBUTION;137556=MULTIPLE INSURANCE AND OTHER INSURANCE;137659=OTHER OR DOUBLE INSURANCE;137664=OVER-INSURANCE AND DOUBLE INSURANCE,4
134632,INSURANCE,138548,REGULATION OF INSURANCE POLICIES,0,2,138545=REGULATION OF INSURANCE CONTRACTS,1
134632,INSURANCE,135925,INSURANCE POLICIES AND COVERAGE,0,4,135819=INSURANCE COVERAGE;135950=INSURANCE POLICY AND COVERAGE;135953=INSURANCE POLICY AND COVERAGE ISSUES,3
134632,INSURANCE,138695,TYPES OF INSURANCE,0,21,138686=TYPES AND FORMS OF INSURANCE;138691=TYPES AND LINES OF INSURANCE;138744=TYPES OF INSURANCE AND POLICY FORMS,3
134632,INSURANCE,138644,SPECIALIZED INSURANCE LINES,0,5,138655=SPECIFIC LINES OF INSURANCE,1
134632,INSURANCE,136730,MARINE INSURANCE,4,174,136721=MARINE AND CARGO INSURANCE;136724=MARINE AND TRANSPORTATION INSURANCE;137538=MARINE INSURANCE AND OCEAN CARGO,3
134632,INSURANCE,135340,GENERAL PRINCIPLES OF INSURANCE LAW,3,3,135319=GENERAL PRINCIPLES;135337=GENERAL PRINCIPLES OF INSURANCE CONTRACTS,2
134632,INSURANCE,136010,INSURANCE POLICY TERMS AND CONDITIONS,0,11,135604=INSURANCE CONTRACT TERMS;135607=INSURANCE CONTRACT TERMS AND CLAUSES;135610=INSURANCE CONTRACT TERMS AND CONDITIONS;136007=INSURANCE POLICY TERMS,4
134632,INSURANCE,134718,AGENTS AND AGENCY IN INSURANCE,0,4,134706=AGENCY AND REPRESENTATION IN INSURANCE,1
134632,INSURANCE,134926,DOUBLE AND OVER INSURANCE,0,5,134933=DOUBLE INSURANCE AND OVERINSURANCE,1
