parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
142988,LANDLORD-TENANT RELATIONSHIPS,142993,COVENANTS AND CONDITIONS,0,9,143004=COVENANTS AND CONDITIONS IN LEASES,1
142988,LANDLORD-TENANT RELATIONSHIPS,143049,TENANT OBLIGATIONS,0,7,143056=TENANT OBLIGATIONS AND DUTIES,1
143015,COVENANTS IN LEASES,143023,COVENANTS ON THE PART OF THE LESSOR,5,4,143018=COVENANTS OF THE LESSOR;143028=LESSOR'S COVENANTS,2
143163,POSTHUMOUS LIABILITY,143164,SURVIVAL OF CLAIMS AGAINST DECEASED,1,0,143165=SURVIVAL OF LIABILITY FOR DECEASED'S ACTS,1
143213,INTEREST AND USURY,143215,HISTORICAL ORIGINS OF INTEREST-TAKING,2,0,143216=ORIGIN AND HISTORICAL DEVELOPMENT OF INTEREST ON LOANS,1
143217,USURY,143231,REMEDIES AND PENALTIES,0,2,143225=PENALTIES AND FORFEITURES;143227=REMEDIES AND CONSEQUENCES OF USURY;143229=REMEDIES AND DEFENSES,3
143217,USURY,143221,ELEMENTS OF USURY,1,3,143219=ELEMENTS AND SCOPE OF USURY,1
143217,USURY,143233,RENEWAL OR EXTENSION OF DEBT,0,2,143235=RENEWAL OR MODIFICATION OF USURIOUS OBLIGATIONS,1
143243,USURY AND INTEREST LIMITATIONS,143245,USURY IN LOANS OF PRODUCTIVE CHATTELS,2,0,143244=USURY AS TO LOANS OF PRODUCTIVE CHATTELS,1
143303,MARITAL AGREEMENTS,143306,PRENUPTIAL AGREEMENTS,1,1,143304=ANTENUPTIAL AGREEMENTS,1
143371,NEGOTIABLE INSTRUMENTS,147723,TYPES AND CLASSIFICATIONS,2,6,147718=TYPES AND CLASSIFICATION OF INSTRUMENTS;147721=TYPES AND CLASSIFICATION OF NEGOTIABLE INSTRUMENTS,2
143371,NEGOTIABLE INSTRUMENTS,144862,EXECUTION AND SIGNATURES,0,4,144868=EXECUTION AND SIGNING,1
143371,NEGOTIABLE INSTRUMENTS,144892,FORM AND CONTENT REQUIREMENTS,0,17,144878=FORM AND CONTENT;144886=FORM AND CONTENT OF NEGOTIABLE INSTRUMENTS,2
143371,NEGOTIABLE INSTRUMENTS,145688,NATURE AND KINDS OF NEGOTIABLE INSTRUMENTS,1,1,145685=NATURE AND CLASSIFICATION OF NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,143484,AGENCY RELATIONSHIPS,0,0,143486=AGENCY RELATIONSHIPS IN NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,144956,FORMAL REQUISITES,0,0,144929=FORMAL REQUIREMENTS,1
143371,NEGOTIABLE INSTRUMENTS,146980,REMEDIES AND ENFORCEMENT,0,2,146983=REMEDIES FOR BREACH OR ENFORCEMENT,1
143371,NEGOTIABLE INSTRUMENTS,145718,NEGOTIABILITY AND TRANSFERABILITY,0,4,145727=NEGOTIABLE CHARACTER AND TRANSFERABILITY,1
143371,NEGOTIABLE INSTRUMENTS,147180,TIME AND COMPUTATION,0,2,147182=TIME AND COMPUTATION OF TIME,1
143371,NEGOTIABLE INSTRUMENTS,146989,REQUIREMENTS FOR NEGOTIABILITY,1,16,147021=REQUISITES OF NEGOTIABILITY,1
143371,NEGOTIABLE INSTRUMENTS,145065,FORMATION AND EXECUTION,0,2,145068=FORMATION AND EXECUTION OF NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,145085,FORMATION AND VALIDITY,0,7,145097=FORMATION AND VALIDITY OF NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,144934,FORMAL REQUIREMENTS AND EXECUTION,0,5,144990=FORMAL REQUISITES AND EXECUTION,1
143371,NEGOTIABLE INSTRUMENTS,147142,SALE AND DISCOUNT OF BILLS AND NOTES,0,4,147146=SALE AND DISCOUNT OF NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,147172,TERMS AND PROVISIONS,0,3,147159=TERMS AND CONDITIONS;147177=TERMS AND PROVISIONS OF NEGOTIABLE INSTRUMENTS,2
143371,NEGOTIABLE INSTRUMENTS,146874,"PRESENTMENT, NOTICE, AND PROTEST",0,12,"146858=PRESENTMENT, DISHONOR, AND PROTEST;146864=PRESENTMENT, NOTICE OF DISHONOR, AND PROTEST",2
143371,NEGOTIABLE INSTRUMENTS,147738,TYPES OF NEGOTIABLE INSTRUMENTS,0,16,147728=TYPES AND FORMS OF NEGOTIABLE INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,147674,TRANSFER OF NEGOTIABLE INSTRUMENTS,0,6,147671=TRANSFER OF BILLS AND NOTES,1
143371,NEGOTIABLE INSTRUMENTS,144427,"BILLS, NOTES, AND CHEQUES",0,18,"144410=BILLS, NOTES, AND CHECKS",1
143371,NEGOTIABLE INSTRUMENTS,144733,DEFENSES TO ENFORCEMENT,0,11,144673=DEFENSES AGAINST ENFORCEMENT,1
143371,NEGOTIABLE INSTRUMENTS,144503,CHECKS,0,27,144549=CHEQUES,1
143371,NEGOTIABLE INSTRUMENTS,143445,ACCEPTANCE AND LIABILITY,0,5,143441=ACCEPTANCE AND ACCEPTOR'S LIABILITY;143443=ACCEPTANCE AND ACCEPTOR'S OBLIGATIONS,2
143371,NEGOTIABLE INSTRUMENTS,147156,STATUTORY FRAMEWORK AND REGULATION,2,0,147154=STATUTORY AND CODE-BASED GOVERNANCE;147157=STATUTORY GOVERNANCE,2
143371,NEGOTIABLE INSTRUMENTS,147193,TRANSFER AND ASSIGNMENT,0,10,147201=TRANSFER AND ASSIGNMENT OF BILLS AND NOTES;147204=TRANSFER AND ASSIGNMENT OF INSTRUMENTS,2
143371,NEGOTIABLE INSTRUMENTS,145615,MAKING AND EXECUTION,0,2,145619=MAKING AND EXECUTION OF INSTRUMENTS,1
143371,NEGOTIABLE INSTRUMENTS,147047,RIGHTS AND LIABILITIES OF PARTIES,0,31,147027=RIGHTS AND DUTIES OF PARTIES;147129=RIGHTS AND OBLIGATIONS OF PARTIES,2
143372,ACCEPTANCE,143408,FORM AND MODE OF ACCEPTANCE,0,0,143407=FORM AND METHOD OF ACCEPTANCE,1
143372,ACCEPTANCE,143400,EVIDENTIAL EFFECT OF ACCEPTANCE,0,2,143402=EVIDENTIARY EFFECT OF ACCEPTANCE,1
143424,QUALIFIED ACCEPTANCE,143426,HOLDER'S RIGHTS,2,0,143427=RIGHTS OF HOLDER,1
143457,ACCOMMODATION PAPER,143460,DIVERSION OF ACCOMMODATION PAPER,5,0,143459=DIVERSION,1
143515,MATERIAL ALTERATION,143517,DEFINITION AND SCOPE,2,0,143516=DEFINITION AND ELEMENTS,1
143576,BILLS AND NOTES,143641,ESSENTIAL ELEMENTS AND REQUISITES,1,4,143642=ESSENTIAL REQUISITES,1
143576,BILLS AND NOTES,143671,FORMAL REQUISITES,2,20,143667=FORMAL ESSENTIALS AND REQUISITES;143668=FORMAL REQUIREMENTS;143701=FORMAL REQUISITES OF BILLS AND NOTES;143702=FORMALITIES AND REQUIREMENTS,4
143576,BILLS AND NOTES,143619,DISHONOR AND NOTICE,0,6,143625=DISHONOR AND NOTICE OF DISHONOR,1
143576,BILLS AND NOTES,143719,JUDICIAL PRECEDENTS AND CASE LAW,9,0,143718=JUDICIAL INTERPRETATION AND PRECEDENT,1
143576,BILLS AND NOTES,143789,RENEWAL,0,2,143793=RENEWAL OF INSTRUMENTS,1
143576,BILLS AND NOTES,143810,TERMS AND STIPULATIONS,0,3,143808=TERMS AND CONDITIONS,1
143576,BILLS AND NOTES,143720,LIABILITIES OF PARTIES,2,4,143723=LIABILITY OF PARTIES,1
143576,BILLS AND NOTES,143731,MEMORANDA AND COLLATERAL AGREEMENTS,0,0,143733=MEMORANDA AND COLLATERAL DOCUMENTATION,1
143707,INDORSEMENT,143711,JUDICIAL PRECEDENTS ON INDORSEMENT,4,0,143708=CASE LAW INTERPRETATION OF INDORSEMENT,1
143762,PRESENTMENT,143766,PRESENTMENT FOR PAYMENT AND DEMAND,1,1,143763=DEMAND OF PAYMENT,1
143833,BILLS OF EXCHANGE,144032,CHARACTER AND CLASSIFICATION,0,2,144034=CHARACTERIZATION AND CLASSIFICATION,1
143833,BILLS OF EXCHANGE,144282,RIGHTS AND LIABILITIES OF HOLDERS,1,2,144280=RIGHTS AND DUTIES OF HOLDERS;144289=RIGHTS AND OBLIGATIONS OF HOLDERS,2
143833,BILLS OF EXCHANGE,143980,ACCEPTANCE AND ACCEPTOR LIABILITY,0,0,143982=ACCEPTANCE AND ACCEPTOR'S LIABILITY,1
143833,BILLS OF EXCHANGE,144045,DEFINITION AND NATURE,4,0,144046=DEFINITION AND NATURE OF BILLS OF EXCHANGE,1
143833,BILLS OF EXCHANGE,144171,PARTIES TO BILLS,0,3,144175=PARTIES TO BILLS OF EXCHANGE,1
143833,BILLS OF EXCHANGE,144009,ACCEPTANCE OF BILLS,2,7,144017=ACCEPTANCE OF BILLS OF EXCHANGE,1
143833,BILLS OF EXCHANGE,144092,FOREIGN AND INLAND BILLS,0,4,144090=FOREIGN AND DOMESTIC BILLS,1
143833,BILLS OF EXCHANGE,144147,LIABILITY AND ENFORCEMENT,1,0,144145=LIABILITY AND DUTIES OF PARTIES;144148=LIABILITY AND OBLIGATIONS OF PARTIES;144152=LIABILITY AND RIGHTS OF PARTIES;144153=LIABILITY OF PARTIES,4
143833,BILLS OF EXCHANGE,144042,DEFINITION AND ESSENTIAL ELEMENTS,4,1,144044=DEFINITION AND ESSENTIAL REQUISITES,1
143833,BILLS OF EXCHANGE,144273,PROTEST OF BILLS,0,2,144275=PROTEST OF NEGOTIABLE INSTRUMENTS,1
143834,ACCEPTANCE,143963,TIME OF ACCEPTANCE,2,0,143964=TIMING OF ACCEPTANCE,1
143834,ACCEPTANCE,143900,DRAWEE'S STATUS BEFORE ACCEPTANCE,2,0,143899=DRAWEE'S RELATION TO BILL BEFORE ACCEPTANCE,1
143834,ACCEPTANCE,143840,ACCEPTANCE FOR HONOR,4,11,143851=ACCEPTANCE FOR HONOR (SUPRA PROTEST);143855=ACCEPTANCE FOR HONOUR,2
143834,ACCEPTANCE,143934,ORAL ACCEPTANCE,0,2,143966=VERBAL ACCEPTANCE,1
143834,ACCEPTANCE,143858,ACCEPTANCE ON SEPARATE PAPER,6,0,143839=ACCEPTANCE BY SEPARATE INSTRUMENT,1
143834,ACCEPTANCE,143974,WORDS AMOUNTING TO ACCEPTANCE,2,0,143975=WORDS CONSTITUTING ACCEPTANCE,1
143834,ACCEPTANCE,143901,DRAWEE'S TIME TO DELIBERATE,2,0,143902=DRAWEES' DELIBERATION PERIOD,1
143840,ACCEPTANCE FOR HONOR,143844,ELIGIBILITY TO ACT AS ACCEPTOR FOR HONOR,1,1,143842=CAPACITY TO ACCEPT FOR HONOR,1
143882,CONDITIONAL ACCEPTANCE,143884,ACCEPTANCE WHEN IN FUNDS,2,0,143883=ACCEPTANCE PAYABLE WHEN IN FUNDS,1
144205,PRESENTMENT FOR ACCEPTANCE,144259,TIME OF PRESENTMENT,4,1,144256=TIME AND DAY OF PRESENTMENT,1
144205,PRESENTMENT FOR ACCEPTANCE,144226,EFFECT OF FAILURE TO PRESENT,0,0,144227=EFFECT OF FAILURE TO PRESENT FOR ACCEPTANCE,1
144205,PRESENTMENT FOR ACCEPTANCE,144221,DRAWEE'S TIME FOR DECISION,2,0,144220=DRAWEE'S PERIOD FOR DELIBERATION,1
144331,BILLS OF EXCHANGE AND PROMISSORY NOTES,144334,ACCEPTANCE AND LIABILITY,0,2,144336=ACCEPTANCE AND LIABILITY OF ACCEPTOR,1
144331,BILLS OF EXCHANGE AND PROMISSORY NOTES,144343,DISHONOR AND NOTICE,0,2,144346=DISHONOR AND NOTICE OF DISHONOR,1
144410,"BILLS, NOTES, AND CHECKS",144415,LIABILITY,0,2,144417=LIABILITY OF PARTIES,1
144503,CHECKS,144517,CERTIFICATION OF CHECKS,2,4,144511=CERTIFICATION,1
144503,CHECKS,144513,CERTIFICATION AND ACCEPTANCE,2,1,144514=CERTIFICATION AND ACCEPTANCE OF CHECKS,1
144503,CHECKS,144525,DEFINITION AND NATURE,2,0,144526=DEFINITION AND NATURE OF CHECKS,1
144567,COLLECTION AND PRESENTMENT,144570,ROLE OF BANKS AS COLLECTING AGENTS,1,1,144568=COLLECTING BANKS,1
144598,ILLEGAL CONSIDERATION,144603,STATUTORY ILLEGALITY,3,0,144599=CONSIDERATION ILLEGAL BY STATUTE,1
144691,DEFENSES AND DISCHARGE,144698,ILLEGALITY OF CONSIDERATION,0,2,144694=ILLEGALITY AND ILLEGAL CONSIDERATION,1
144778,DISHONOR AND NOTICE,144787,TIMELINESS OF NOTICE OF DISHONOR,2,0,144786=TIME FOR GIVING NOTICE OF DISHONOR,1
144878,FORM AND CONTENT,144879,DATE OF INSTRUMENTS,1,2,144880=DATING OF INSTRUMENTS,1
144892,FORM AND CONTENT REQUIREMENTS,144907,PLACE OF PAYMENT,0,3,144909=PLACE OF PAYMENT DESIGNATION,1
144956,FORMAL REQUISITES,144981,TERMS OF NEGOTIABILITY,1,1,144982=WORDS OF NEGOTIABILITY,1
144956,FORMAL REQUISITES,144961,DATE OF INSTRUMENT,0,2,144963=DATING OF INSTRUMENTS,1
145000,FORMAL REQUISITES OF BILLS AND NOTES,145015,NEGOTIABILITY CRITERIA,0,2,145017=NEGOTIABILITY REQUIREMENTS,1
145000,FORMAL REQUISITES OF BILLS AND NOTES,145001,AMOUNT OR SUM PAYABLE,1,1,145002=AMOUNT REQUIREMENT,1
145000,FORMAL REQUISITES OF BILLS AND NOTES,145026,PAYEE DESIGNATION,0,2,145028=PAYEE IDENTIFICATION AND FORM,1
145124,HOLDER IN DUE COURSE,145162,BONA FIDE PURCHASER FOR VALUE,1,1,145135=BONA FIDE PURCHASER,1
145127,BONA FIDE HOLDER,145128,ELEMENTS OF BONA FIDE HOLDER STATUS,2,0,145129=REQUIREMENTS FOR BONA FIDE HOLDER STATUS,1
145226,VALUE REQUIREMENT,145227,ANTECEDENT DEBT AS VALUE,1,1,145228=PRE-EXISTING DEBT AS VALUE,1
145280,HOLDERS AND HOLDERS IN DUE COURSE,145281,BONA FIDE HOLDER,0,2,145283=BONA FIDE HOLDER FOR VALUE,1
145334,HOLDERS AND TRANSFEREES,145335,BONA FIDE HOLDER OR PURCHASER,0,4,145342=BONA FIDE HOLDERS,1
145342,BONA FIDE HOLDERS,145345,RIGHTS AND PROTECTIONS OF BONA FIDE HOLDERS,1,3,145343=RIGHTS AND PROTECTIONS,1
145386,INDORSEMENT,145443,VARIETIES OF INDORSEMENT,3,1,145440=TYPES OF INDORSEMENT,1
145450,INDORSEMENT AND TRANSFER,145468,IRREGULAR INDORSEMENT,0,2,145470=IRREGULAR OR ANOMALOUS INDORSEMENT,1
145488,INTERPRETATION AND CONSTRUCTION,145493,AMBIGUOUS INSTRUMENTS,3,2,145489=AMBIGUITY;145491=AMBIGUITY IN INSTRUMENTS;145492=AMBIGUITY IN NEGOTIABLE INSTRUMENTS,3
145534,LIABILITY AND DEFENSES,145536,NECESSARIES EXCEPTION,2,0,145535=NECESSARIES AS EXCEPTION TO GENERAL RULES,1
145571,INDORSERS,145573,LIABILITY OF INDORSERS,2,0,145572=EXTENT OF INDORSER LIABILITY,1
145695,NEGOTIABILITY,145708,PROVISIONS NOT AFFECTING NEGOTIABILITY,2,0,145696=ADDITIONAL PROVISIONS NOT AFFECTING NEGOTIABILITY,1
145695,NEGOTIABILITY,145711,REQUISITES OF NEGOTIABLE FORM,1,2,145709=REQUIREMENTS FOR NEGOTIABILITY,1
145731,NEGOTIATION,145743,GEOGRAPHIC AND JURISDICTIONAL ISSUES,1,1,145741=GEOGRAPHIC AND JURISDICTIONAL CONSIDERATIONS,1
145752,NEGOTIATION AND TRANSFER,145806,CASE LAW PRECEDENTS,4,0,145804=CASE LAW INTERPRETATION;145919=JUDICIAL PRECEDENTS AND CASE LAW,2
145752,NEGOTIATION AND TRANSFER,145866,EXCEPTIONS TO NEGOTIATION RULES,2,0,145865=EXCEPTIONS TO GENERAL RULE OF NEGOTIATION,1
145752,NEGOTIATION AND TRANSFER,145823,DEFENSES AND INFIRMITIES,0,1,145821=DEFENSES AND CLAIMS AGAINST HOLDER,1
145752,NEGOTIATION AND TRANSFER,145791,BONA FIDE HOLDER,0,0,145793=BONA FIDE HOLDER FOR VALUE,1
145752,NEGOTIATION AND TRANSFER,145778,ALTERATIONS AND AMENDMENTS,0,2,145769=ALTERATION AND MODIFICATION,1
145752,NEGOTIATION AND TRANSFER,145857,ENDORSEMENT,0,0,145887=INDORSEMENT,1
145887,INDORSEMENT,145891,CAPACITY TO INDORSE,0,0,145889=CAPACITY OF INDORSERS,1
146052,NEGOTIATION OF INSTRUMENTS,146056,JUDICIAL PRECEDENTS AND CASE LAW,6,0,146053=CASE LAW PRECEDENTS,1
146052,NEGOTIATION OF INSTRUMENTS,146054,CASE LAW PRECEDENTS ON NEGOTIATION,0,0,146057=JUDICIAL PRECEDENTS ON NEGOTIATION,1
146065,NOTES,146074,RIGHTS AND LIABILITIES OF PARTIES,0,2,146076=RIGHTS AND OBLIGATIONS OF PARTIES,1
146107,PARTIES AND CAPACITY,146123,CAPACITY OF MARRIED WOMEN,1,3,146166=MARRIED WOMEN'S CAPACITY,1
146224,PARTIES AND LIABILITY,146263,INDORSERS,0,0,146266=INDOSSERS,1
146224,PARTIES AND LIABILITY,146233,ACCOMMODATION PARTIES,0,9,146244=ACCOMMODATION PARTY,1
146224,PARTIES AND LIABILITY,146229,ACCEPTOR'S LIABILITY,1,2,146225=ACCEPTOR LIABILITY,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146506,PRIVITY AMONG PARTIES,3,0,146507=PRIVITY OF PARTIES,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146457,FIDUCIARIES AS PARTIES,2,4,146463=FIDUCIARY PARTIES,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146394,AGENTS AND AGENCY,0,2,146392=AGENCY AND REPRESENTATION,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146388,ACCOMMODATION PARTIES,2,2,146390=ACCOMMODATION PARTY,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146455,DRAWER OF A BILL,2,1,146453=DRAWER;146456=DRAWER OF BILLS OF EXCHANGE,2
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146449,CORPORATIONS AS PARTIES TO NEGOTIABLE INSTRUMENTS,7,11,146434=CORPORATE PARTIES;146437=CORPORATIONS AS PARTIES,2
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146466,IDENTIFICATION AND RELATIONSHIP OF PARTIES,1,0,146467=IDENTITY AND ROLE OF PARTIES,1
146387,PARTIES TO NEGOTIABLE INSTRUMENTS,146427,COMPETENCY OF PARTIES,1,2,146421=CAPACITY OF PARTIES,1
146521,PAYMENT AND DISCHARGE,146524,PART PAYMENT,0,2,146526=PARTIAL PAYMENT,1
146528,PAYMENT FOR HONOR,146531,PREFERENCE AMONG PARTIES OFFERING TO PAY,2,0,146532=PREFERENCE OF PARTIES OFFERING TO PAY FOR HONOR,1
146576,PRESENTMENT,146585,PLACE OF PRESENTMENT,0,0,146588=PRESENTMENT AT A PARTICULAR PLACE,1
146576,PRESENTMENT,146630,PRESENTMENT OF NOTES AND BILLS,1,0,146631=PRESENTMENT OF PROMISSORY NOTES AND BILLS OF EXCHANGE,1
146576,PRESENTMENT,146579,EXCUSED DELAY IN PRESENTMENT,2,0,146581=EXCUSES FOR DELAY IN PRESENTMENT,1
146593,PRESENTMENT FOR ACCEPTANCE,146606,TIME AND BUSINESS HOURS,2,0,146607=TIME OF DAY AND BUSINESS HOURS,1
146593,PRESENTMENT FOR ACCEPTANCE,146601,MANNER OF PRESENTMENT,0,0,146600=MANNER OF MAKING PRESENTMENT,1
146610,PRESENTMENT FOR PAYMENT,146623,TO WHOM PRESENTMENT MADE,1,1,146615=PERSON TO WHOM PRESENTMENT MAY BE MADE,1
146643,TIME OF PRESENTMENT,146646,PROPER DAY FOR PRESENTMENT,2,0,146645=PERMISSIBLE DAYS FOR PRESENTMENT,1
146745,PRESENTMENT FOR PAYMENT,146812,PRESENTMENT UPON DEATH OF FIRM MEMBER,2,0,146813=PRESENTMENT WHEN ONE MEMBER OF FIRM IS DEAD,1
146745,PRESENTMENT FOR PAYMENT,146776,GRACE PERIOD,0,0,146753=DAYS OF GRACE,1
146753,DAYS OF GRACE,146757,PLACE OF PAYMENT DETERMINING GRACE,2,0,146758=PLACE OF PAYMENT GOVERNS GRACE PERIOD,1
146753,DAYS OF GRACE,146759,WAIVER OF GRACE BY INSTRUMENT LANGUAGE,2,0,146760=WAIVER OR DISPENSATION OF GRACE BY INSTRUMENT LANGUAGE,1
146789,PLACE OF PAYMENT,146790,CONSTRUCTION FROM PLACE OF DATE,2,0,146791=PLACE OF DATE AS PRIMA FACIE PLACE OF PAYMENT,1
146989,REQUIREMENTS FOR NEGOTIABILITY,146992,CERTAINTY OF AMOUNT,1,1,147006=SUM CERTAIN,1
147051,BONA FIDE HOLDER OR PURCHASER,147056,JUDICIAL PRECEDENTS,3,0,147055=JUDICIAL INTERPRETATION AND PRECEDENT,1
147212,TRANSFER AND INDORSEMENT,147309,OVERDUE PAPER,0,5,147306=OVERDUE INSTRUMENTS,1
147212,TRANSFER AND INDORSEMENT,147227,CAPACITY TO INDORSE,0,3,147222=CAPACITY OF INDORSER,1
147281,INDORSER LIABILITY,147282,INDORSEMENT WITHOUT RECOURSE,3,0,147284=QUALIFIED INDORSEMENT WITHOUT RECOURSE,1
147306,OVERDUE INSTRUMENTS,147307,EQUITIES OF THIRD PERSONS,2,0,147308=THIRD-PARTY EQUITIES BINDING ON INDORSEE,1
147340,TRANSFER AND NEGOTIATION,147632,TRANSFER AS COLLATERAL,0,2,147634=TRANSFER AS COLLATERAL SECURITY,1
147340,TRANSFER AND NEGOTIATION,147395,INDORSEMENT,5,155,147375=ENDORSEMENT,1
147395,INDORSEMENT,147478,INDORSEMENT OF INSTRUMENTS PAYABLE TO A CERTAIN PERSON,3,0,147477=INDORSEMENT OF INSTRUMENT PAYABLE TO NAMED PERSON,1
147395,INDORSEMENT,147474,INDORSEMENT IN FULL,3,0,147475=INDORSEMENT IN FULL (SPECIAL INDORSEMENT),1
147395,INDORSEMENT,147509,NATURE OF INDORSEMENT CONTRACT,4,0,147507=NATURE AND CHARACTER OF INDORSEMENT CONTRACT,1
147395,INDORSEMENT,147498,LIABILITIES OF INDORSER,3,2,147501=LIABILITY OF INDORSER,1
147395,INDORSEMENT,147432,DELIVERY AS CONDITION OF COMPLETENESS,2,0,147433=DELIVERY AS PREREQUISITE TO COMPLETION,1
147395,INDORSEMENT,147450,FORMAL REQUIREMENTS,0,0,147452=FORMAL REQUIREMENTS OF INDORSEMENT,1
147395,INDORSEMENT,147415,CAPACITY TO INDORSE,4,3,147416=CAPACITY TO INDORSE AND TRANSFER TITLE,1
147395,INDORSEMENT,147541,RELATIONS OF SUCCESSIVE INDORSERS,2,0,147540=RELATIONS AMONG SUCCESSIVE INDORSERS,1
147395,INDORSEMENT,147423,CONSIDERATION IN INDORSEMENT,2,0,147422=CONSIDERATION BETWEEN INDORSER AND INDORSEE,1
147395,INDORSEMENT,147575,TYPES OF INDORSEMENT,5,1,147583=VARIETIES OF INDORSEMENT,1
147677,INDORSEMENT,147695,VALIDITY AND EFFECT OF INDORSEMENT,2,0,147692=RULES GOVERNING VALIDITY AND EFFECT OF INDORSEMENT,1
147677,INDORSEMENT,147682,FORMS OF INDORSEMENT,2,0,147681=FORM AND VARIETIES OF INDORSEMENT,1
147677,INDORSEMENT,147679,DEFINITION AND MEANING OF INDORSEMENT,0,0,147678=DEFINITION AND INTERPRETATION OF INDORSEMENT,1
147738,TYPES OF NEGOTIABLE INSTRUMENTS,147754,DISTINCTION BETWEEN BILLS OF EXCHANGE AND PROMISSORY NOTES,3,0,147753=DISTINCTION BETWEEN BILLS AND NOTES,1
147814,BILLS OF EXCHANGE,147815,ACCEPTANCE,0,0,147844=ACCEPTANCE OF BILLS,1
147814,BILLS OF EXCHANGE,147856,FORM AND REQUISITES,1,2,147857=FORMAL REQUISITES AND REQUISITES OF FORM,1
147872,PRESENTMENT,147873,HOUR OF DAY FOR PRESENTMENT,2,0,147874=TIME OF DAY FOR PRESENTMENT,1
148080,TRANSFER AND NEGOTIATION,148082,ENDORSEMENT,0,0,148084=INDORSEMENT,1
148098,NEGOTIABLE INSTRUMENTS AND PAYMENT SYSTEMS,148173,HOLDER IN DUE COURSE,0,4,148176=HOLDER IN DUE COURSE AND PURCHASER FOR VALUE;148179=HOLDERS IN DUE COURSE AND BONA FIDE PURCHASERS;148182=HOLDERS IN DUE COURSE AND GOOD FAITH PURCHASERS,3
148098,NEGOTIABLE INSTRUMENTS AND PAYMENT SYSTEMS,148116,BILLS OF EXCHANGE,0,14,148144=BILLS OF EXCHANGE AND DRAFTS,1
148268,OBLIGATIONS AND DUTIES,148271,DISCHARGE OF OBLIGATIONS,0,2,148276=EXTINCTION OF OBLIGATIONS,1
148340,PARTNERSHIP,148346,FIRM AUTHORITY AND BINDING EFFECT,0,2,148348=PARTNER AUTHORITY AND BINDING THE FIRM,1
148460,PERFORMANCE AND BREACH,148463,PAYMENT AND DISCHARGE,0,4,148469=PAYMENT AND DISCHARGE OF OBLIGATIONS,1
148483,TENDER OF PERFORMANCE,148484,CONDITIONS FOR VALID TENDER,1,1,148488=REQUISITES OF VALID TENDER,1
148555,PROPERTY-RELATED AGREEMENTS,148561,LEASING,0,2,148565=LEASING AND TENANCY,1
148703,REMEDIES AND ENFORCEMENT,148717,EQUITABLE REMEDIES,0,6,148712=EQUIABLE REMEDIES;148715=EQUITABLE RELIEF,2
148724,DAMAGES,148729,MEASURE OF DAMAGES,0,2,148727=MEASURE AND CALCULATION OF DAMAGES,1
148825,REMEDIES FOR BREACH OR ENFORCEMENT,148845,MONETARY RELIEF,0,3,148843=MONETARY RECOVERY;148849=MONETARY REMEDIES,2
148825,REMEDIES FOR BREACH OR ENFORCEMENT,148836,EQUITABLE REMEDIES,0,5,148832=EQUIABLE REMEDIES,1
148882,RESTITUTION AND QUASI-CONTRACT,148888,IMPLIED OR QUASI CONTRACTS,0,3,148891=IMPLIED-IN-LAW OBLIGATIONS,1
148912,RESTITUTION AND UNJUST ENRICHMENT,149049,MONEY PAID UNDER DURESS OR COMPULSION,0,2,149070=PAYMENTS MADE UNDER DURESS OR COMPULSION,1
148912,RESTITUTION AND UNJUST ENRICHMENT,148963,GROUNDS FOR RESTITUTIONARY RECOVERY,2,1,148960=GROUNDS FOR RESTITUTION,1
148912,RESTITUTION AND UNJUST ENRICHMENT,149108,QUASI-CONTRACTUAL RECOVERY,0,7,149118=QUASI-CONTRACTUAL REMEDIES,1
148912,RESTITUTION AND UNJUST ENRICHMENT,148976,INVOLUNTARY PAYMENTS,1,2,148973=INVOLUNTARY OR COMPULSORY PAYMENTS,1
148980,LIABILITY OF ESTATES,148981,LIABILITY FOR BENEFITS RECEIVED,2,0,148982=LIABILITY OF ESTATE FOR BENEFITS RECEIVED,1
148991,MISTAKE OF LAW,148993,RECOVERY OF MONEY PAID UNDER MISTAKE OF LAW,2,0,148994=RECOVERY OF PAYMENTS MADE BY MISTAKE OF LAW,1
149005,MISTAKE AS GROUND FOR RESTITUTION,149007,PAYMENT BY MISTAKE OF LAW,2,0,149008=PAYMENTS MADE UNDER MISTAKE OF LAW,1
149023,MONEY HAD AND RECEIVED,149034,WRONGFUL OBTAINING OF MONEY,0,2,149030=MONEY OBTAINED BY WRONGFUL MEANS,1
